FCWS,"Carnival: World Square Mall, Ghaziabad",93,2018-10-29 19:15:00,BUSINESS CLASS,250.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",93,2018-10-29 19:15:00,GOLD,150.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",93,2018-10-29 19:15:00,SILVER,140.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
FNLN,"Cinepolis: V3S Mall, Laxmi Nagar",54,2018-10-29 19:15:00,NORMAL,210.00,Available,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
FNLN,"Cinepolis: V3S Mall, Laxmi Nagar",54,2018-10-29 19:15:00,EXECUTIVE,220.00,Filling Fast,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
FNLN,"Cinepolis: V3S Mall, Laxmi Nagar",87,2018-10-29 19:15:00,NORMAL,210.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
FNLN,"Cinepolis: V3S Mall, Laxmi Nagar",87,2018-10-29 19:15:00,EXECUTIVE,220.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
FNMT,"Fun Cinemas: TDI Mall, Moti Nagar",81,2018-10-29 19:15:00,NORMAL,180.00,Available,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
FNMT,"Fun Cinemas: TDI Mall, Moti Nagar",81,2018-10-29 19:15:00,EXECUTIVE,190.00,Available,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
FNMT,"Fun Cinemas: TDI Mall, Moti Nagar",83,2018-10-29 19:15:00,NORMAL,180.00,Available,08:25 PM,201810292025,night,2018-10-29 19:15:00,N
FNMT,"Fun Cinemas: TDI Mall, Moti Nagar",83,2018-10-29 19:15:00,EXECUTIVE,190.00,Available,08:25 PM,201810292025,night,2018-10-29 19:15:00,N
FNMT,"Fun Cinemas: TDI Mall, Moti Nagar",93,2018-10-29 19:15:00,NORMAL,180.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
FNMT,"Fun Cinemas: TDI Mall, Moti Nagar",93,2018-10-29 19:15:00,EXECUTIVE,190.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
FNPP,"Fun Cinemas: North Square Mall, Pitampura",79,2018-10-29 19:15:00,NORMAL,150.00,Available,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
FNPP,"Fun Cinemas: North Square Mall, Pitampura",79,2018-10-29 19:15:00,EXECUTIVE,160.00,Available,08:20 PM,201810292020,night,2018-10-29 19:15:00,N
FNPP,"Fun Cinemas: North Square Mall, Pitampura",55,2018-10-29 19:15:00,NORMAL,110.00,Available,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
FNPP,"Fun Cinemas: North Square Mall, Pitampura",55,2018-10-29 19:15:00,EXECUTIVE,130.00,Almost Full,10:00 PM,201810292200,night,2018-10-29 19:15:00,N
FNPP,"Fun Cinemas: North Square Mall, Pitampura",89,2018-10-29 19:15:00,NORMAL,110.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
FNPP,"Fun Cinemas: North Square Mall, Pitampura",89,2018-10-29 19:15:00,EXECUTIVE,130.00,Available,11:05 PM,201810292305,night,2018-10-29 19:15:00,N
FNSD,"Cinepolis: Cross River Mall, Shahdara",68,2018-10-29 19:15:00,NORMAL,180.00,Available,08:05 PM,201810292005,night,2018-10-29 19:15:00,N
FNSD,"Cinepolis: Cross River Mall, Shahdara",68,2018-10-29 19:15:00,EXECUTIVE,190.00,Available,08:05 PM,201810292005,night,2018-10-29 19:15:00,N
FNSD,"Cinepolis: Cross River Mall, Shahdara",68,2018-10-29 19:15:00,VIP,300.00,Sold Out,08:05 PM,201810292005,night,2018-10-29 19:15:00,N
FNSD,"Cinepolis: Cross River Mall, Shahdara",88,2018-10-29 19:15:00,NORMAL,180.00,Available,10:55 PM,201810292255,night,2018-10-29 19:15:00,N
FNSD,"Cinepolis: Cross River Mall, Shahdara",88,2018-10-29 19:15:00,EXECUTIVE,190.00,Available,10:55 PM,201810292255,night,2018-10-29 19:15:00,N
FNSD,"Cinepolis: Cross River Mall, Shahdara",88,2018-10-29 19:15:00,VIP,300.00,Sold Out,10:55 PM,201810292255,night,2018-10-29 19:15:00,N
G3SR,G3S Cinema: Rohini,49,2018-10-29 19:15:00,GOLD,180.00,Almost Full,08:00 PM,201810291935,night,2018-10-29 19:15:00,N
G3SR,G3S Cinema: Rohini,49,2018-10-29 19:15:00,SILVER,160.00,Available,08:00 PM,201810291935,night,2018-10-29 19:15:00,N
G3SR,G3S Cinema: Rohini,66,2018-10-29 19:15:00,GOLD,130.00,Almost Full,10:45 PM,201810292220,night,2018-10-29 19:15:00,N
G3SR,G3S Cinema: Rohini,66,2018-10-29 19:15:00,SILVER,130.00,Available,10:45 PM,201810292220,night,2018-10-29 19:15:00,N
GMGX,Galaxie Multiplex: Ghaziabad,100,2018-10-29 19:15:00,Klub,150.00,Available,09:15 PM,201810292045,night,2018-10-29 19:15:00,N
GMGX,Galaxie Multiplex: Ghaziabad,100,2018-10-29 19:15:00,Klassic,100.00,Available,09:15 PM,201810292045,night,2018-10-29 19:15:00,N
GMGX,Galaxie Multiplex: Ghaziabad,100,2018-10-29 19:15:00,Klub,150.00,Available,10:15 PM,201810292145,night,2018-10-29 19:15:00,N
GMGX,Galaxie Multiplex: Ghaziabad,100,2018-10-29 19:15:00,Klassic,100.00,Available,10:15 PM,201810292145,night,2018-10-29 19:15:00,N
IDEN,"INOX: Insignia At Epicuria, Nehru Place",59,2018-10-29 19:15:00,Insignia,900.00,Available,08:50 PM,201810292050,night,2018-10-29 19:15:00,N
IDEN,"INOX: Insignia At Epicuria, Nehru Place",83,2018-10-29 19:15:00,Insignia,900.00,Available,11:30 PM,201810292330,night,2018-10-29 19:15:00,N
